date,sentiment
20191104,"{'neg': 0.043, 'neu': 0.759, 'pos': 0.198, 'compound': 0.9999}"
20191017,"{'neg': 0.029, 'neu': 0.831, 'pos': 0.14, 'compound': 0.9998}"
20191010,"{'neg': 0.039, 'neu': 0.74, 'pos': 0.221, 'compound': 1.0}"
20190910,"{'neg': 0.021, 'neu': 0.759, 'pos': 0.22, 'compound': 1.0}"
20190905,"{'neg': 0.001, 'neu': 0.871, 'pos': 0.128, 'compound': 0.9991}"
20190802,"{'neg': 0.007, 'neu': 0.806, 'pos': 0.187, 'compound': 1.0}"
20190718,"{'neg': 0.034, 'neu': 0.814, 'pos': 0.152, 'compound': 0.9998}"
20190710,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.9963}"
20190516,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.9892}"
20190507,"{'neg': 0.014, 'neu': 0.799, 'pos': 0.187, 'compound': 1.0}"
20200430,"{'neg': 0.061, 'neu': 0.783, 'pos': 0.156, 'compound': 0.9998}"
20200413,"{'neg': 0.008, 'neu': 0.872, 'pos': 0.12, 'compound': 0.9993}"
20200225,"{'neg': 0.031, 'neu': 0.801, 'pos': 0.169, 'compound': 0.9999}"
20200218,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.999}"
20200129,"{'neg': 0.067, 'neu': 0.787, 'pos': 0.147, 'compound': 0.9997}"
20191024,"{'neg': 0.063, 'neu': 0.779, 'pos': 0.158, 'compound': 0.9998}"
20191011,"{'neg': 0.071, 'neu': 0.765, 'pos': 0.164, 'compound': 0.9985}"
20190923,"{'neg': 0.033, 'neu': 0.805, 'pos': 0.162, 'compound': 0.9964}"
20190816,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.9825}"
20190805,"{'neg': 0.006, 'neu': 0.827, 'pos': 0.167, 'compound': 0.9986}"
20190725,"{'neg': 0.037, 'neu': 0.816, 'pos': 0.146, 'compound': 0.9999}"
20190725,"{'neg': 0.061, 'neu': 0.784, 'pos': 0.155, 'compound': 0.9997}"
20190613,"{'neg': 0.004, 'neu': 0.817, 'pos': 0.179, 'compound': 0.9981}"
20190603,"{'neg': 0.017, 'neu': 0.849, 'pos': 0.134, 'compound': 0.9999}"
20190520,"{'neg': 0.027, 'neu': 0.756, 'pos': 0.216, 'compound': 1.0}"
20190520,"{'neg': 0.075, 'neu': 0.729, 'pos': 0.196, 'compound': 0.9992}"
20190502,"{'neg': 0.083, 'neu': 0.75, 'pos': 0.167, 'compound': 0.9998}"
20200428,"{'neg': 0.048, 'neu': 0.759, 'pos': 0.193, 'compound': 0.9999}"
20200330,"{'neg': 0.031, 'neu': 0.733, 'pos': 0.236, 'compound': 1.0}"
20200325,"{'neg': 0.036, 'neu': 0.737, 'pos': 0.227, 'compound': 1.0}"
20200324,"{'neg': 0.019, 'neu': 0.814, 'pos': 0.167, 'compound': 0.9999}"
20200306,"{'neg': 0.028, 'neu': 0.756, 'pos': 0.216, 'compound': 1.0}"
20200306,"{'neg': 0.035, 'neu': 0.797, 'pos': 0.169, 'compound': 0.9999}"
20200220,"{'neg': 0.029, 'neu': 0.758, 'pos': 0.213, 'compound': 1.0}"
20200205,"{'neg': 0.036, 'neu': 0.742, 'pos': 0.222, 'compound': 1.0}"
20200131,"{'neg': 0.007, 'neu': 0.857, 'pos': 0.136, 'compound': 0.9997}"
20191205,"{'neg': 0.003, 'neu': 0.89, 'pos': 0.107, 'compound': 0.9993}"
20191125,"{'neg': 0.009, 'neu': 0.865, 'pos': 0.126, 'compound': 0.9979}"
20191108,"{'neg': 0.028, 'neu': 0.737, 'pos': 0.235, 'compound': 1.0}"
20191101,"{'neg': 0.035, 'neu': 0.778, 'pos': 0.186, 'compound': 0.9999}"
20191030,"{'neg': 0.039, 'neu': 0.775, 'pos': 0.186, 'compound': 0.9999}"
20191028,"{'neg': 0.034, 'neu': 0.789, 'pos': 0.177, 'compound': 0.9999}"
20191018,"{'neg': 0.029, 'neu': 0.781, 'pos': 0.19, 'compound': 0.9999}"
20191001,"{'neg': 0.029, 'neu': 0.772, 'pos': 0.199, 'compound': 1.0}"
20190903,"{'neg': 0.028, 'neu': 0.77, 'pos': 0.202, 'compound': 1.0}"
20190816,"{'neg': 0.029, 'neu': 0.769, 'pos': 0.202, 'compound': 1.0}"
20190812,"{'neg': 0.029, 'neu': 0.772, 'pos': 0.199, 'compound': 1.0}"
20190731,"{'neg': 0.009, 'neu': 0.881, 'pos': 0.11, 'compound': 0.9995}"
20190731,"{'neg': 0.039, 'neu': 0.778, 'pos': 0.183, 'compound': 0.9999}"
20190724,"{'neg': 0.034, 'neu': 0.799, 'pos': 0.167, 'compound': 0.9999}"
20190708,"{'neg': 0.024, 'neu': 0.837, 'pos': 0.139, 'compound': 0.9977}"
20190624,"{'neg': 0.002, 'neu': 0.734, 'pos': 0.263, 'compound': 0.9997}"
20190620,"{'neg': 0.005, 'neu': 0.808, 'pos': 0.187, 'compound': 0.999}"
20190610,"{'neg': 0.032, 'neu': 0.76, 'pos': 0.208, 'compound': 1.0}"
20190529,"{'neg': 0.016, 'neu': 0.837, 'pos': 0.147, 'compound': 0.9935}"
20190520,"{'neg': 0.031, 'neu': 0.76, 'pos': 0.209, 'compound': 1.0}"
20190514,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9924}"
20190508,"{'neg': 0.032, 'neu': 0.758, 'pos': 0.21, 'compound': 1.0}"
20190503,"{'neg': 0.009, 'neu': 0.888, 'pos': 0.103, 'compound': 0.9969}"
20190502,"{'neg': 0.044, 'neu': 0.759, 'pos': 0.197, 'compound': 0.9999}"
20190502,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.9992}"
20200327,"{'neg': 0.02, 'neu': 0.861, 'pos': 0.119, 'compound': 0.9967}"
20200325,"{'neg': 0.03, 'neu': 0.819, 'pos': 0.151, 'compound': 0.9985}"
20200319,"{'neg': 0.024, 'neu': 0.783, 'pos': 0.193, 'compound': 1.0}"
20200317,"{'neg': 0.015, 'neu': 0.734, 'pos': 0.251, 'compound': 1.0}"
20200316,"{'neg': 0.012, 'neu': 0.871, 'pos': 0.117, 'compound': 0.9977}"
20200213,"{'neg': 0.027, 'neu': 0.782, 'pos': 0.191, 'compound': 0.9999}"
20200102,"{'neg': 0.02, 'neu': 0.834, 'pos': 0.146, 'compound': 0.9995}"
20191121,"{'neg': 0.025, 'neu': 0.719, 'pos': 0.256, 'compound': 1.0}"
20191108,"{'neg': 0.026, 'neu': 0.73, 'pos': 0.244, 'compound': 1.0}"
20191108,"{'neg': 0.032, 'neu': 0.752, 'pos': 0.216, 'compound': 1.0}"
20191030,"{'neg': 0.013, 'neu': 0.841, 'pos': 0.146, 'compound': 0.9979}"
20190930,"{'neg': 0.003, 'neu': 0.875, 'pos': 0.121, 'compound': 0.9977}"
20190912,"{'neg': 0.024, 'neu': 0.823, 'pos': 0.153, 'compound': 0.9999}"
20190809,"{'neg': 0.011, 'neu': 0.873, 'pos': 0.116, 'compound': 0.9993}"
20190806,"{'neg': 0.029, 'neu': 0.756, 'pos': 0.215, 'compound': 0.9999}"
20190702,"{'neg': 0.009, 'neu': 0.864, 'pos': 0.127, 'compound': 0.9966}"
20190626,"{'neg': 0.004, 'neu': 0.834, 'pos': 0.161, 'compound': 0.9957}"
20190607,"{'neg': 0.027, 'neu': 0.723, 'pos': 0.249, 'compound': 1.0}"
20190516,"{'neg': 0.025, 'neu': 0.745, 'pos': 0.23, 'compound': 1.0}"
20190509,"{'neg': 0.029, 'neu': 0.766, 'pos': 0.205, 'compound': 0.9998}"
20190508,"{'neg': 0.032, 'neu': 0.763, 'pos': 0.205, 'compound': 0.996}"
20200501,"{'neg': 0.018, 'neu': 0.874, 'pos': 0.108, 'compound': 0.9992}"
20200429,"{'neg': 0.017, 'neu': 0.869, 'pos': 0.114, 'compound': 0.9993}"
20200429,"{'neg': 0.056, 'neu': 0.785, 'pos': 0.159, 'compound': 0.9999}"
20200401,"{'neg': 0.035, 'neu': 0.874, 'pos': 0.091, 'compound': 0.9969}"
20200225,"{'neg': 0.035, 'neu': 0.811, 'pos': 0.154, 'compound': 0.9999}"
20200221,"{'neg': 0.035, 'neu': 0.777, 'pos': 0.188, 'compound': 0.9999}"
20200212,"{'neg': 0.036, 'neu': 0.778, 'pos': 0.186, 'compound': 0.9999}"
20200130,"{'neg': 0.02, 'neu': 0.899, 'pos': 0.081, 'compound': 0.9951}"
20191115,"{'neg': 0.033, 'neu': 0.776, 'pos': 0.191, 'compound': 0.9999}"
20191112,"{'neg': 0.023, 'neu': 0.898, 'pos': 0.079, 'compound': 0.9869}"
20191106,"{'neg': 0.036, 'neu': 0.781, 'pos': 0.183, 'compound': 0.9999}"
20191031,"{'neg': 0.018, 'neu': 0.914, 'pos': 0.068, 'compound': 0.9888}"
20190909,"{'neg': 0.021, 'neu': 0.883, 'pos': 0.097, 'compound': 0.9928}"
20190904,"{'neg': 0.021, 'neu': 0.884, 'pos': 0.095, 'compound': 0.9954}"
20190816,"{'neg': 0.032, 'neu': 0.787, 'pos': 0.181, 'compound': 0.9999}"
20190802,"{'neg': 0.04, 'neu': 0.755, 'pos': 0.204, 'compound': 1.0}"
20190801,"{'neg': 0.017, 'neu': 0.924, 'pos': 0.058, 'compound': 0.9744}"
20190603,"{'neg': 0.017, 'neu': 0.911, 'pos': 0.072, 'compound': 0.9796}"
20200501,"{'neg': 0.047, 'neu': 0.778, 'pos': 0.175, 'compound': 0.9999}"
20200420,"{'neg': 0.039, 'neu': 0.78, 'pos': 0.181, 'compound': 0.9999}"
20200221,"{'neg': 0.007, 'neu': 0.87, 'pos': 0.124, 'compound': 0.9995}"
20200218,"{'neg': 0.047, 'neu': 0.808, 'pos': 0.145, 'compound': 0.9997}"
20200130,"{'neg': 0.057, 'neu': 0.786, 'pos': 0.157, 'compound': 0.9999}"
20191219,"{'neg': 0.065, 'neu': 0.691, 'pos': 0.243, 'compound': 1.0}"
20191218,"{'neg': 0.058, 'neu': 0.689, 'pos': 0.252, 'compound': 1.0}"
20191216,"{'neg': 0.084, 'neu': 0.718, 'pos': 0.198, 'compound': 0.9999}"
20191031,"{'neg': 0.056, 'neu': 0.777, 'pos': 0.167, 'compound': 0.9999}"
20190926,"{'neg': 0.008, 'neu': 0.864, 'pos': 0.127, 'compound': 0.9996}"
20190801,"{'neg': 0.066, 'neu': 0.769, 'pos': 0.165, 'compound': 0.9998}"
20190625,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.9933}"
20190606,"{'neg': 0.016, 'neu': 0.88, 'pos': 0.104, 'compound': 0.9998}"
20190603,"{'neg': 0.034, 'neu': 0.78, 'pos': 0.186, 'compound': 0.9999}"
20190529,"{'neg': 0.02, 'neu': 0.804, 'pos': 0.177, 'compound': 0.9985}"
20190523,"{'neg': 0.083, 'neu': 0.724, 'pos': 0.193, 'compound': 0.9992}"
20190502,"{'neg': 0.078, 'neu': 0.761, 'pos': 0.161, 'compound': 0.9998}"
20200421,"{'neg': 0.048, 'neu': 0.79, 'pos': 0.163, 'compound': 0.9999}"
20200414,"{'neg': 0.005, 'neu': 0.884, 'pos': 0.111, 'compound': 0.9995}"
20200401,"{'neg': 0.007, 'neu': 0.852, 'pos': 0.141, 'compound': 0.9997}"
20200324,"{'neg': 0.007, 'neu': 0.856, 'pos': 0.137, 'compound': 0.9997}"
20200311,"{'neg': 0.057, 'neu': 0.75, 'pos': 0.192, 'compound': 0.9999}"
20200206,"{'neg': 0.019, 'neu': 0.866, 'pos': 0.116, 'compound': 0.9997}"
20200206,"{'neg': 0.003, 'neu': 0.87, 'pos': 0.127, 'compound': 0.9996}"
20191218,"{'neg': 0.007, 'neu': 0.888, 'pos': 0.105, 'compound': 0.9986}"
20191112,"{'neg': 0.043, 'neu': 0.793, 'pos': 0.164, 'compound': 0.9999}"
20190911,"{'neg': 0.046, 'neu': 0.742, 'pos': 0.212, 'compound': 1.0}"
20190819,"{'neg': 0.008, 'neu': 0.877, 'pos': 0.115, 'compound': 0.9994}"
20190816,"{'neg': 0.005, 'neu': 0.889, 'pos': 0.106, 'compound': 0.9993}"
20190808,"{'neg': 0.029, 'neu': 0.837, 'pos': 0.135, 'compound': 0.999}"
20190617,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.988}"
20190614,"{'neg': 0.044, 'neu': 0.814, 'pos': 0.142, 'compound': 0.9982}"
20190523,"{'neg': 0.008, 'neu': 0.863, 'pos': 0.13, 'compound': 0.997}"
20190523,"{'neg': 0.022, 'neu': 0.863, 'pos': 0.115, 'compound': 0.9986}"
20200423,"{'neg': 0.051, 'neu': 0.788, 'pos': 0.16, 'compound': 0.9998}"
20200221,"{'neg': 0.042, 'neu': 0.702, 'pos': 0.255, 'compound': 1.0}"
20200220,"{'neg': 0.055, 'neu': 0.772, 'pos': 0.173, 'compound': 0.9998}"
20200211,"{'neg': 0.006, 'neu': 0.879, 'pos': 0.115, 'compound': 0.9993}"
20200123,"{'neg': 0.03, 'neu': 0.819, 'pos': 0.15, 'compound': 0.9999}"
20200117,"{'neg': 0.009, 'neu': 0.869, 'pos': 0.122, 'compound': 0.9994}"
20200117,"{'neg': 0.006, 'neu': 0.883, 'pos': 0.111, 'compound': 0.9995}"
20191017,"{'neg': 0.045, 'neu': 0.781, 'pos': 0.174, 'compound': 0.9998}"
20191002,"{'neg': 0.012, 'neu': 0.868, 'pos': 0.121, 'compound': 0.9994}"
20190910,"{'neg': 0.008, 'neu': 0.881, 'pos': 0.111, 'compound': 0.9992}"
20190814,"{'neg': 0.013, 'neu': 0.827, 'pos': 0.159, 'compound': 0.9999}"
20190729,"{'neg': 0.004, 'neu': 0.859, 'pos': 0.136, 'compound': 0.9853}"
20190718,"{'neg': 0.046, 'neu': 0.77, 'pos': 0.185, 'compound': 0.9998}"
20190624,"{'neg': 0.027, 'neu': 0.818, 'pos': 0.155, 'compound': 0.9899}"
20190509,"{'neg': 0.004, 'neu': 0.868, 'pos': 0.128, 'compound': 0.9865}"
20200430,"{'neg': 0.045, 'neu': 0.823, 'pos': 0.132, 'compound': 0.9996}"
20200415,"{'neg': 0.036, 'neu': 0.789, 'pos': 0.174, 'compound': 0.9999}"
20200401,"{'neg': 0.01, 'neu': 0.872, 'pos': 0.119, 'compound': 0.999}"
20200219,"{'neg': 0.012, 'neu': 0.846, 'pos': 0.141, 'compound': 0.9991}"
20200206,"{'neg': 0.012, 'neu': 0.849, 'pos': 0.139, 'compound': 0.9991}"
20200130,"{'neg': 0.064, 'neu': 0.799, 'pos': 0.137, 'compound': 0.9991}"
20191210,"{'neg': 0.007, 'neu': 0.858, 'pos': 0.134, 'compound': 0.9998}"
20191120,"{'neg': 0.008, 'neu': 0.886, 'pos': 0.105, 'compound': 0.9988}"
20191030,"{'neg': 0.077, 'neu': 0.749, 'pos': 0.173, 'compound': 0.9999}"
20190730,"{'neg': 0.01, 'neu': 0.828, 'pos': 0.162, 'compound': 0.9994}"
20190725,"{'neg': 0.043, 'neu': 0.842, 'pos': 0.114, 'compound': 0.9994}"
20190507,"{'neg': 0.017, 'neu': 0.795, 'pos': 0.188, 'compound': 0.9944}"
20200430,"{'neg': 0.039, 'neu': 0.846, 'pos': 0.114, 'compound': 0.9994}"
20200423,"{'neg': 0.001, 'neu': 0.873, 'pos': 0.126, 'compound': 0.9994}"
20200226,"{'neg': 0.008, 'neu': 0.87, 'pos': 0.122, 'compound': 0.9992}"
20200204,"{'neg': 0.053, 'neu': 0.806, 'pos': 0.141, 'compound': 0.9996}"
20200127,"{'neg': 0.071, 'neu': 0.72, 'pos': 0.208, 'compound': 0.9999}"
20200107,"{'neg': 0.01, 'neu': 0.872, 'pos': 0.119, 'compound': 0.9992}"
20191029,"{'neg': 0.056, 'neu': 0.804, 'pos': 0.14, 'compound': 0.999}"
20191018,"{'neg': 0.018, 'neu': 0.838, 'pos': 0.144, 'compound': 0.9985}"
20190730,"{'neg': 0.049, 'neu': 0.795, 'pos': 0.156, 'compound': 0.9993}"
20190729,"{'neg': 0.002, 'neu': 0.82, 'pos': 0.178, 'compound': 0.9979}"
20190430,"{'neg': 0.045, 'neu': 0.794, 'pos': 0.161, 'compound': 0.9993}"
20200429,"{'neg': 0.038, 'neu': 0.795, 'pos': 0.167, 'compound': 0.9999}"
20200413,"{'neg': 0.013, 'neu': 0.793, 'pos': 0.194, 'compound': 0.9999}"
20200408,"{'neg': 0.04, 'neu': 0.804, 'pos': 0.157, 'compound': 0.9997}"
20200311,"{'neg': 0.038, 'neu': 0.749, 'pos': 0.212, 'compound': 1.0}"
20200213,"{'neg': 0.012, 'neu': 0.899, 'pos': 0.088, 'compound': 0.9976}"
20200213,"{'neg': 0.029, 'neu': 0.819, 'pos': 0.151, 'compound': 0.9997}"
20200128,"{'neg': 0.039, 'neu': 0.808, 'pos': 0.153, 'compound': 0.9998}"
20191125,"{'neg': 0.059, 'neu': 0.755, 'pos': 0.186, 'compound': 0.9999}"
20191023,"{'neg': 0.037, 'neu': 0.814, 'pos': 0.15, 'compound': 0.9998}"
20191016,"{'neg': 0.013, 'neu': 0.751, 'pos': 0.236, 'compound': 0.9999}"
20190925,"{'neg': 0.017, 'neu': 0.819, 'pos': 0.164, 'compound': 0.9999}"
20190717,"{'neg': 0.04, 'neu': 0.791, 'pos': 0.169, 'compound': 0.9998}"
20190605,"{'neg': 0.003, 'neu': 0.813, 'pos': 0.184, 'compound': 0.9989}"
20190515,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.9912}"
20200501,"{'neg': 0.019, 'neu': 0.843, 'pos': 0.137, 'compound': 0.9997}"
20200428,"{'neg': 0.048, 'neu': 0.765, 'pos': 0.187, 'compound': 0.9999}"
20200428,"{'neg': 0.056, 'neu': 0.732, 'pos': 0.212, 'compound': 1.0}"
20200420,"{'neg': 0.009, 'neu': 0.868, 'pos': 0.123, 'compound': 0.9992}"
20200413,"{'neg': 0.008, 'neu': 0.88, 'pos': 0.112, 'compound': 0.9991}"
20200331,"{'neg': 0.042, 'neu': 0.804, 'pos': 0.153, 'compound': 0.9999}"
20200325,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.9936}"
20200324,"{'neg': 0.041, 'neu': 0.796, 'pos': 0.163, 'compound': 0.9999}"
20200318,"{'neg': 0.048, 'neu': 0.798, 'pos': 0.155, 'compound': 0.9994}"
20200304,"{'neg': 0.018, 'neu': 0.871, 'pos': 0.111, 'compound': 0.9989}"
20200218,"{'neg': 0.046, 'neu': 0.741, 'pos': 0.213, 'compound': 1.0}"
20191223,"{'neg': 0.031, 'neu': 0.754, 'pos': 0.215, 'compound': 1.0}"
20191219,"{'neg': 0.038, 'neu': 0.792, 'pos': 0.17, 'compound': 0.9999}"
20191029,"{'neg': 0.044, 'neu': 0.708, 'pos': 0.248, 'compound': 1.0}"
20190730,"{'neg': 0.042, 'neu': 0.691, 'pos': 0.267, 'compound': 1.0}"
20190503,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.9979}"
20190430,"{'neg': 0.045, 'neu': 0.697, 'pos': 0.258, 'compound': 1.0}"
20200501,"{'neg': 0.054, 'neu': 0.79, 'pos': 0.157, 'compound': 0.9999}"
20200430,"{'neg': 0.054, 'neu': 0.781, 'pos': 0.166, 'compound': 0.9999}"
20200424,"{'neg': 0.008, 'neu': 0.905, 'pos': 0.088, 'compound': 0.9939}"
20200403,"{'neg': 0.044, 'neu': 0.816, 'pos': 0.14, 'compound': 0.9998}"
20200323,"{'neg': 0.026, 'neu': 0.753, 'pos': 0.221, 'compound': 1.0}"
20200228,"{'neg': 0.06, 'neu': 0.784, 'pos': 0.157, 'compound': 0.9999}"
20200227,"{'neg': 0.07, 'neu': 0.751, 'pos': 0.179, 'compound': 0.9999}"
20191126,"{'neg': 0.007, 'neu': 0.91, 'pos': 0.083, 'compound': 0.9956}"
20191119,"{'neg': 0.044, 'neu': 0.817, 'pos': 0.139, 'compound': 0.9998}"
20191113,"{'neg': 0.09, 'neu': 0.815, 'pos': 0.095, 'compound': 0.886}"
20191030,"{'neg': 0.06, 'neu': 0.794, 'pos': 0.145, 'compound': 0.9998}"
20191029,"{'neg': 0.075, 'neu': 0.766, 'pos': 0.159, 'compound': 0.9998}"
20191024,"{'neg': 0.005, 'neu': 0.867, 'pos': 0.128, 'compound': 0.9989}"
20190830,"{'neg': 0.059, 'neu': 0.849, 'pos': 0.092, 'compound': 0.9985}"
20190802,"{'neg': 0.033, 'neu': 0.784, 'pos': 0.183, 'compound': 0.9999}"
20190726,"{'neg': 0.06, 'neu': 0.793, 'pos': 0.147, 'compound': 0.9998}"
20190725,"{'neg': 0.058, 'neu': 0.774, 'pos': 0.168, 'compound': 0.9999}"
20190621,"{'neg': 0.044, 'neu': 0.817, 'pos': 0.139, 'compound': 0.9998}"
20190528,"{'neg': 0.046, 'neu': 0.849, 'pos': 0.105, 'compound': 0.9985}"
20190516,"{'neg': 0.033, 'neu': 0.762, 'pos': 0.205, 'compound': 1.0}"
20190501,"{'neg': 0.048, 'neu': 0.82, 'pos': 0.131, 'compound': 0.9998}"
20190430,"{'neg': 0.069, 'neu': 0.783, 'pos': 0.148, 'compound': 0.9998}"
20200423,"{'neg': 0.043, 'neu': 0.787, 'pos': 0.17, 'compound': 0.9997}"
20200130,"{'neg': 0.036, 'neu': 0.777, 'pos': 0.186, 'compound': 0.9999}"
20191023,"{'neg': 0.037, 'neu': 0.785, 'pos': 0.178, 'compound': 0.9998}"
20190723,"{'neg': 0.039, 'neu': 0.764, 'pos': 0.197, 'compound': 0.9999}"
20190508,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.9949}"
20200130,"{'neg': 0.018, 'neu': 0.879, 'pos': 0.103, 'compound': 0.9994}"
20191112,"{'neg': 0.043, 'neu': 0.74, 'pos': 0.217, 'compound': 1.0}"
20191029,"{'neg': 0.014, 'neu': 0.872, 'pos': 0.114, 'compound': 0.9996}"
20190829,"{'neg': 0.039, 'neu': 0.734, 'pos': 0.226, 'compound': 1.0}"
20190822,"{'neg': 0.006, 'neu': 0.884, 'pos': 0.11, 'compound': 0.999}"
20190808,"{'neg': 0.032, 'neu': 0.851, 'pos': 0.118, 'compound': 0.9997}"
20190730,"{'neg': 0.023, 'neu': 0.874, 'pos': 0.104, 'compound': 0.998}"
20190603,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.9633}"
20190520,"{'neg': 0.041, 'neu': 0.69, 'pos': 0.268, 'compound': 1.0}"
20190514,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.9538}"
20190507,"{'neg': 0.027, 'neu': 0.853, 'pos': 0.12, 'compound': 0.9991}"
20200429,"{'neg': 0.033, 'neu': 0.769, 'pos': 0.198, 'compound': 0.9999}"
20200421,"{'neg': 0.08, 'neu': 0.775, 'pos': 0.145, 'compound': 0.9992}"
20200317,"{'neg': 0.013, 'neu': 0.873, 'pos': 0.114, 'compound': 0.9991}"
20200228,"{'neg': 0.024, 'neu': 0.872, 'pos': 0.104, 'compound': 0.9978}"
20200207,"{'neg': 0.005, 'neu': 0.887, 'pos': 0.108, 'compound': 0.9993}"
20200204,"{'neg': 0.041, 'neu': 0.813, 'pos': 0.146, 'compound': 0.9997}"
20200127,"{'neg': 0.036, 'neu': 0.846, 'pos': 0.119, 'compound': 0.9987}"
20191212,"{'neg': 0.033, 'neu': 0.868, 'pos': 0.099, 'compound': 0.9975}"
20191108,"{'neg': 0.013, 'neu': 0.841, 'pos': 0.145, 'compound': 0.999}"
20191105,"{'neg': 0.042, 'neu': 0.808, 'pos': 0.149, 'compound': 0.9996}"
20191028,"{'neg': 0.022, 'neu': 0.876, 'pos': 0.102, 'compound': 0.999}"
20191001,"{'neg': 0.018, 'neu': 0.831, 'pos': 0.152, 'compound': 0.9993}"
20190911,"{'neg': 0.03, 'neu': 0.858, 'pos': 0.112, 'compound': 0.9981}"
20190806,"{'neg': 0.048, 'neu': 0.788, 'pos': 0.164, 'compound': 0.9996}"
20190729,"{'neg': 0.049, 'neu': 0.794, 'pos': 0.157, 'compound': 0.9981}"
20190617,"{'neg': 0.059, 'neu': 0.777, 'pos': 0.164, 'compound': 0.9967}"
20190604,"{'neg': 0.01, 'neu': 0.797, 'pos': 0.193, 'compound': 0.9983}"
20190522,"{'neg': 0.022, 'neu': 0.777, 'pos': 0.201, 'compound': 1.0}"
20190517,"{'neg': 0.036, 'neu': 0.773, 'pos': 0.192, 'compound': 0.9999}"
20190507,"{'neg': 0.037, 'neu': 0.79, 'pos': 0.173, 'compound': 0.9996}"
20200219,"{'neg': 0.042, 'neu': 0.851, 'pos': 0.107, 'compound': 0.9996}"
20191030,"{'neg': 0.039, 'neu': 0.867, 'pos': 0.094, 'compound': 0.9993}"
20190731,"{'neg': 0.052, 'neu': 0.833, 'pos': 0.115, 'compound': 0.999}"
20190628,"{'neg': 0.004, 'neu': 0.884, 'pos': 0.112, 'compound': 0.9959}"
20190530,"{'neg': 0.012, 'neu': 0.808, 'pos': 0.181, 'compound': 0.9913}"
20190507,"{'neg': 0.021, 'neu': 0.713, 'pos': 0.265, 'compound': 0.9993}"
20190501,"{'neg': 0.05, 'neu': 0.844, 'pos': 0.106, 'compound': 0.9986}"
20200416,"{'neg': 0.03, 'neu': 0.866, 'pos': 0.105, 'compound': 0.9992}"
20200414,"{'neg': 0.016, 'neu': 0.747, 'pos': 0.237, 'compound': 1.0}"
20200410,"{'neg': 0.036, 'neu': 0.792, 'pos': 0.172, 'compound': 0.9999}"
20200406,"{'neg': 0.033, 'neu': 0.848, 'pos': 0.119, 'compound': 0.999}"
20200316,"{'neg': 0.026, 'neu': 0.879, 'pos': 0.095, 'compound': 0.9985}"
20200227,"{'neg': 0.025, 'neu': 0.835, 'pos': 0.14, 'compound': 0.9998}"
20200121,"{'neg': 0.029, 'neu': 0.862, 'pos': 0.109, 'compound': 0.9993}"
20191106,"{'neg': 0.021, 'neu': 0.853, 'pos': 0.126, 'compound': 0.9997}"
20191010,"{'neg': 0.03, 'neu': 0.867, 'pos': 0.103, 'compound': 0.9983}"
20190801,"{'neg': 0.026, 'neu': 0.865, 'pos': 0.109, 'compound': 0.9993}"
20190711,"{'neg': 0.053, 'neu': 0.835, 'pos': 0.113, 'compound': 0.9867}"
20190702,"{'neg': 0.03, 'neu': 0.757, 'pos': 0.214, 'compound': 1.0}"
20190502,"{'neg': 0.046, 'neu': 0.806, 'pos': 0.148, 'compound': 0.9993}"
20200427,"{'neg': 0.048, 'neu': 0.77, 'pos': 0.181, 'compound': 0.9999}"
20200420,"{'neg': 0.043, 'neu': 0.774, 'pos': 0.183, 'compound': 0.9999}"
20200414,"{'neg': 0.021, 'neu': 0.753, 'pos': 0.226, 'compound': 1.0}"
20200212,"{'neg': 0.044, 'neu': 0.8, 'pos': 0.156, 'compound': 0.9998}"
20191119,"{'neg': 0.046, 'neu': 0.773, 'pos': 0.181, 'compound': 0.9999}"
20191023,"{'neg': 0.043, 'neu': 0.816, 'pos': 0.141, 'compound': 0.9998}"
20190724,"{'neg': 0.05, 'neu': 0.807, 'pos': 0.143, 'compound': 0.9997}"
20190722,"{'neg': 0.049, 'neu': 0.779, 'pos': 0.172, 'compound': 0.9999}"
20190510,"{'neg': 0.049, 'neu': 0.805, 'pos': 0.145, 'compound': 0.9997}"
20190507,"{'neg': 0.004, 'neu': 0.812, 'pos': 0.183, 'compound': 0.9934}"
20200421,"{'neg': 0.039, 'neu': 0.823, 'pos': 0.138, 'compound': 0.9995}"
